Ag_ppm,Al_per,As_ppm,Ba_ppm,Be_ppm,Bi_ppm,Ca_per,Cd_ppm,Ce_ppm,Co_ppm,Cr_ppm,Cs_ppm,Cu_ppm,Fe_per,Ga_ppm,Ge_ppm,Hf_ppm,K_per,La_ppm,Mg_per,Mn_ppm,Mo_ppm,Na_per,Nb_ppm,Ni_ppm,P_ppm,Pb_ppm,Rb_ppm,Re_ppm,S_per,Sb_ppm,Sc_ppm,Se_ppm,Sn_ppm,Sr_ppm,Ta_ppm,Te_ppm,Th_ppm,Ti_per,Tl_ppm,U_ppm,V_ppm,W_ppm,Y_ppm,Zn_ppm,Zr_ppm,target_Au,is_synthetic,Au_ppm,East,North,Level
0.610964662135994,1.8845756310554103,8.686663191904202,57.05199634362829,0.3629653186151105,0.05,6.338729087012941,0.05379184046715015,8.593422389716865,3.951633477846907,25.266930115259427,1.6247134377810335,11.790524921931572,1.349578322664941,4.085505810760284,0.025,0.49297205593541393,0.2796290024299604,4.412817159830205,0.2671119759672082,717.0079861278538,0.38687399766652597,0.03,0.9996458770956537,3.3686215767937147,187.70413465199016,3.373132497902996,18.91503892259132,0.001,0.005,20.45077083517735,2.893640345604098,0.5,0.4050784522719002,72.94514643255509,0.06756199222065992,0.025,0.6209643865270446,0.08131137571299214,0.22571812204678068,0.1923543527823807,30.731368233338284,0.8049412061185781,4.17979111464949,22.785955315777976,13.438860484955875,1,1,0.0,,,
34.94122288824893,0.6996408212488772,159.52381612719594,34.03315705586972,0.2005699422498993,0.7211595742617053,0.4916294670823572,4.524582965470014,4.6385456812076304,1.4500764853346415,18.441509580900835,1.2359859987745039,55.01486818610208,2.247525909132724,2.207342646775392,0.10624917334261236,0.18390379737202447,0.28355237345964246,2.4228624560532,0.031192039183770937,135.37780744416088,5.087578731426872,0.02,0.4739892927394155,1.7641785800626937,105.7165940580907,1878.836129141444,13.647417185891268,0.001,0.1164978687904311,23.875361785006206,0.9466925318129464,1.022382183727572,0.748293349001244,7.552529346984687,0.05555542288399044,0.41560260517663544,0.4939353922334714,0.03441945983910923,0.20424000966684974,0.19676703860028028,8.308275184318825,0.24904707462103798,1.1466098265649463,1112.524766487564,2.9947864367688615,1,1,0.0,,,
4.217627188125933,3.397529053966986,7.050433014420607,196.6072899971757,0.7239757118363652,0.03421009421120394,0.07002319070246911,0.12070281954676873,12.937080927994892,6.868281855606951,15.231761406319555,7.078842878222955,8.685354055387448,1.695846889535245,7.478281798474368,0.025,0.939150807864134,1.127502990483837,4.071934797210229,0.46679708567632444,687.4384459836144,0.7966710026236132,0.03,1.9579499076676188,3.672188999709618,220.11323140368384,6.679338778561734,77.15220957540205,0.001,0.005,26.30948603960364,5.044109480566873,0.8105525398350027,0.6756085497408912,15.161256365578655,0.1470514924391844,0.05807721078624814,2.307664679454575,0.11032131942552645,0.7539237432405446,0.7856393419480885,78.80445006647531,0.6727544329313724,4.219422665199218,30.410222719222332,29.905706121110548,1,1,0.0,,,
0.5341575880077826,3.7200000000000006,12.202115527049912,356.7980844229446,0.5811497492916051,0.05,4.435508655795449,0.07458413204273953,21.450116754170352,7.585951358291215,19.438430761401186,6.626946707762006,11.853266464158512,2.1219345339343803,8.25514069130683,0.07578675887269275,1.0046689084556808,1.338234615271101,10.375054977264123,0.6178037612842017,1267.428881956825,1.001094156426286,0.46024496697092804,2.8927332674424178,6.837641338119645,422.2492565710727,9.377716596933993,102.53364280183818,0.001,0.09256183371509062,29.106365777411767,7.79725497488474,0.5,0.4477228500379727,116.24999206710618,0.19,0.025,1.5429923681462259,0.22366078878030768,1.0879040029490838,0.33840637164617565,69.87424904033172,1.7094263672922367,8.868761099869605,31.660697606597314,30.010118766888716,1,1,0.0,,,
2.575431720124587,2.4661207888733596,7.958580837518776,118.6290925602122,0.5712686263489833,0.05,0.05,0.08771045553468391,8.01136855952685,2.8261728558722456,14.723958915949172,4.166815865311464,4.605002033912005,1.2522775197925178,4.84044367071378,0.035096833950905,0.647713221917446,0.9019508023807307,4.325194199383081,0.24652102972182785,320.6427896239437,0.410942750623377,0.03,1.1524902721587513,2.158144589941706,142.1820497061019,5.986735082731942,62.13327220938333,0.001,0.005,33.33870944776361,2.8685357195171295,0.5,0.41227520432100057,12.315816903285246,0.07339913068144317,0.025,1.085730743925781,0.06771030288248532,0.7139985904910318,0.3672480857966145,24.67633583213987,0.6254153900508803,2.729221140127731,20.784723631829458,18.767030223713896,1,1,0.0,,,
1.0013110645726828,2.1440677266572683,2.448157735311826,138.4365596165181,0.46838331971442704,0.008811763136691917,0.41899217683934575,0.05339825031347272,8.463059206731673,4.220587064092243,25.83251692269735,2.762614611007347,4.433039146405923,1.313865256801521,3.4742478860670696,0.025,0.5400169860071672,0.6111181831101196,3.7309260042277206,0.26256496092681303,616.1153275539333,0.38560609334996276,0.1571838858580488,1.1273904295465391,4.687697180941914,259.34378049078396,4.769798063205011,50.268364542101,0.001,0.005,39.25484747680318,3.8737261269376395,0.5,0.4008614390530746,28.255648493016956,0.08737408143558514,0.025,0.6810070336948537,0.1064847674402612,0.5508945526974605,0.20992539657564696,31.538997220839033,0.6573856080799861,3.455681162996627,21.482243992263026,15.873894362204604,1,1,0.0,,,
4.842482183798876,3.2634682274635924,200.28113992364115,269.95005775097053,0.47580952394113185,0.19762458991731277,0.06285565539287077,0.19479371055825842,12.411201197997027,9.388331489774778,23.947031911562764,3.975801000576169,55.554673570228935,5.151441303531158,8.508136982357144,0.025,0.7189834695437352,1.5702886734087294,6.807383359963515,0.20470585828867685,152.96002073587346,38.245130932862594,0.07702875525755118,1.5308375992852314,5.946824915325177,389.352738233639,52.4661995928555,105.00794492320051,0.001,0.26878343794566795,10.496680061913844,6.378429389422502,1.0,1.3888985953188002,11.636995996606798,0.09470288013592011,0.34742582775056885,1.296702613555564,0.1679644347380774,1.0996210900055958,0.3556374321255981,65.25332308108143,1.1070651260729623,6.065631852812987,17.92646067697109,25.07527053323701,1,1,0.0,,,
2.273580028082886,3.669185146777102,46.32917361072257,52.05312091813421,0.3604817974929487,0.8163813233731358,3.1076223685673776,0.05,16.40534345455656,25.767240769945918,12.556613545742033,3.16520273180065,41.85237791484652,10.30682940750704,13.063312759570744,0.1407022190150607,0.959506060084919,0.4326686882073622,8.915074191901976,0.42353287167535025,632.6543189998333,3.6092295883998298,0.1734178850497105,2.4081379618489613,3.844374159908527,342.0593772538919,10.889766440583621,38.598115584069305,0.0012674534386867436,1.0708531450586967,7.6881775116724995,7.168510165768705,1.9550460802828296,3.389106304194299,74.08859637127424,0.18523477121266121,2.1722969082170636,1.9888468830063752,0.18805690934835104,0.37058869510441356,0.5436655260094206,61.0380937357194,1.7617404868040383,7.661296615200614,18.765544364263082,34.76378606602255,1,1,0.0,,,
17.24893798863996,6.928186306993857,2070.018200539694,420.05895451794095,1.0435163332781674,0.8170676961094668,0.7029532880840371,0.3799903878239829,32.624981704598426,14.478071155399295,25.187361631511266,13.567732706203852,32.87744326750775,3.154725090396863,15.039469680596232,0.07968254736020441,1.7551495044355818,2.6193289374677415,18.155389442044633,0.46881864017132385,362.12373681608165,2.7549182366204628,0.22565845864261216,4.9437880834227474,6.388884199826549,397.2704815645783,76.20070778907736,159.97296912534708,0.001,0.37918614937536005,223.15618948459598,10.79670948629579,1.0134950851549338,1.359796224747369,53.960326158117894,0.37506184099980494,0.983345002150895,5.543687130234329,0.27819528486845463,1.3853049989923536,1.512963368398128,91.20484282411165,4.389117508704764,11.777109410031958,81.61314229262973,56.24796428837708,1,1,0.0,,,
1.5076500094885834,1.0781768106365637,2.801886902518508,79.92374711954767,0.34254325987423906,0.015497788169476133,3.2697185687676846,0.05,4.33672742719825,2.0304330844976133,20.72583575880433,1.2880324318572618,6.041720526239642,1.0783634713083432,2.014117519688879,0.025,0.31848094229779034,0.29172858467929996,2.5269244566735503,0.23392313224554254,805.6184954759584,0.8645494514189316,0.0357812833898861,0.6827438169004416,1.8325826980309794,126.53690332692308,6.745174710621466,20.270546912684182,0.001,0.005638557187249575,35.09924795465294,1.9002073525757313,0.5,0.2823798611896202,40.343681658245224,0.030652151368507814,0.025,0.4094273717895091,0.05870909798181856,0.24628965450793913,0.11231853824839917,16.537560160161025,0.42363592661930016,2.3269285271717504,15.219046340818853,8.224487727705945,1,1,0.0,,,
1.8738099110341209,4.2193055360953675,39.21811587928858,40.999350263743686,0.4246570140745438,0.20390531968573844,4.4647205733088775,0.10425465874265298,22.052260990151854,10.596027111103744,18.523820224054376,3.268397500037821,55.846410097272575,6.728263009145259,16.132598654662736,0.09881660299352191,1.0839601812681279,0.37417203050183356,13.23673545672822,0.384010886718846,851.0966517754335,4.815047864237021,0.12515265664704414,2.6370609907024294,3.2196669291076256,418.75577250040885,8.291963699787702,30.359278832715308,0.001,0.08642038784661168,9.341540034221508,8.012881225396198,0.9588811827581272,4.319650360996505,83.64649400391616,0.19902703517765827,1.256404078757304,2.359129784235584,0.19902703517765827,0.32923105429505295,0.7674751510568798,65.82239659358243,1.2413027911827956,10.235029535346635,26.670646660152393,43.13468450784277,1,1,0.0,,,
0.9438585039366524,1.8687690425470616,4.243212109585977,139.4265409365084,0.2413632301620632,0.06555970759912287,0.8313611388915048,0.05,7.0254589000018,2.883446115850739,28.62838706583984,1.4760300313574042,5.763330363416527,1.6466705323395001,3.3540195163627304,0.025,0.3730769722475633,0.4133047807948492,3.1342145151010454,0.3484693991858352,376.31637564818044,0.5971775804720841,0.1560551872849894,0.9863285753054356,3.2380372514041955,203.64874739597883,7.2906712472778485,23.61601759469568,0.001,0.01,17.29333688974748,2.8670708060259766,0.5,0.3209027357555322,26.386234343395223,0.057823958422832736,0.025,0.5793571478418672,0.08940037056042693,0.24086612299188134,0.19392449617406823,28.932934481849017,0.5973679369393343,2.6161357752681713,22.434292179296868,14.973679369393343,1,1,0.0,,,
7.6677812454001275,3.5253414140041675,253.14588979935826,286.88654487421707,0.612477720028795,0.17273260004855776,0.05008958982794451,0.4875533031848895,14.312498935303955,13.264839160283087,23.632199681216235,5.170884844962039,56.16322131736114,5.255922020311596,9.05773766603793,0.040758405858637714,1.0163110227703216,1.5925793807338584,7.869899322788315,0.20511131023648815,170.0181996873711,43.297851323738975,0.06477507584285916,1.7536404001723045,7.443173520457412,444.85358105948376,67.88154517252812,112.76072861915677,0.001,0.27292681297964533,17.19336300368874,7.013636817344595,1.1308275728990935,1.5025005651776946,9.577960358594343,0.11600333398920694,0.13050201810376053,1.5495623521017525,0.19502432004471204,1.314273961433012,0.4607186450661922,69.42799385257766,1.328853216060798,7.990603750466909,25.237858861767474,33.126252470143434,1,1,0.0,,,
4.099773613404052,2.8363490533419373,799.5231866328551,157.7111258685827,0.5348682485837031,0.128004133937976,0.0421148761215175,0.374836000776537,8.836227307643393,6.177340335573363,15.560964084924548,3.6241744507191402,13.024505681518926,5.114469188903665,5.696676409821085,0.054198270345432537,0.8199360674806497,1.014659413792948,3.8788617786236226,0.13356432759516923,199.94679327664448,3.4031314266097246,0.022114720290465146,1.6572152353695662,3.1181985000494334,320.96032435799833,153.4200813356563,71.99500132591878,0.001,0.14978884944126075,33.11315826238868,4.562966239009088,0.7570593875181006,0.6167495914308672,6.017763689018178,0.12043093835691156,0.04855883075867711,1.3432678430587301,0.12,1.4315674315619025,0.7168349910233784,49.95089548387978,1.150623648695615,3.441002364462415,109.60150569022065,35.96394114141991,1,1,0.0,,,
5.773534510491409,3.203057882764281,171.74329063065795,161.07231939714868,0.6958852282754351,0.05,0.417478479200604,0.434529430769333,15.749436697848521,5.974082357195269,24.879128438809243,6.508820468634682,11.534097621118029,2.4313760947311134,8.537473676514008,0.025,0.8907555338655376,1.3172740729330548,6.756683298007749,0.36833830306441606,590.8068694919527,14.541701805376208,0.07,2.1844578494612374,4.52238817810139,347.3692952393671,60.57028923948995,100.18683163266554,0.001,0.34052144419879626,16.84898043828777,5.905358058151928,0.5,0.6422789993959,31.90539613201222,0.15486146445749382,0.03727150653178076,2.1570610902829412,0.14852534545488483,0.7398704716990938,0.9911300089147606,67.7011736143767,2.4453031996968004,6.234622521268072,68.47591002550612,35.66031807720201,1,1,0.0,,,
3.582880555353083,2.026626003352311,6.255151396490278,90.91320667018275,0.42816808117060806,0.05,0.05,0.06959234866402726,6.6621109920566095,2.6203712262605685,14.936919667332408,2.6899580349866383,2.963347243244217,1.214337187992933,3.6399350022961143,0.025,0.5934446024485656,0.7149215799262811,3.247686284098671,0.24891847994947008,288.69717174931026,0.9166098034414037,0.03,1.0069912451482421,2.187328814726598,155.78087776263516,6.518123687433035,47.9367841506181,0.001,0.005,39.22511062908598,2.767181100527293,0.5,0.34271146799056346,11.178821639953634,0.05493296455527306,0.025,0.7838400230420344,0.07,0.5751710917781541,0.26846374208611207,25.157827789385408,0.5629324951228605,2.691027596863072,13.702203247876836,13.075941170581343,1,1,0.0,,,
2.0590542046801366,2.8201610949568523,130.66459726627033,279.79416668541705,0.4946614522660251,0.05269089732443059,0.032139432999797185,0.11873967233827414,11.60248478095648,3.315498539548671,10.330074313882509,4.655413277766163,36.227123262114176,2.390082875428512,5.6094356548749325,0.025,0.7427882220303912,1.215189460022464,6.359933881022552,0.12196043312311423,371.7438623275545,56.47882712355839,0.031385828683762676,2.3965316576023623,1.3112530324246783,415.6252439096834,68.55549322004767,80.97737469396591,0.001,0.02890088603664613,10.968183144458386,3.9054027007585788,0.5088502919032325,1.597239242233429,7.8728822447093565,0.15895532256617972,0.07552427221880398,2.5079955132799348,0.11040541634726292,0.8952247075622701,0.6122150180096118,48.048589468780165,1.6284369743304132,2.9513864905095835,34.19299443736432,28.162665788757852,1,1,0.0,,,
1.4979501150486414,1.0986678354739796,2.816980671255946,80.70347417521262,0.34288097035683845,0.01689846890876846,3.2277284017925636,0.05,4.383063608642246,2.041265505362929,20.95404810301953,1.2748379586687912,6.058026040577919,1.0848645589335448,2.032370385802059,0.025,0.32230570470428627,0.2946385394128829,2.541356222167013,0.23713172071474278,795.2105482075973,0.8598971074318273,0.0378928355049538,0.6912469460638656,1.857727933711433,127.85706411633984,6.7235712012858055,20.301316740236395,0.001,0.0057232884186689354,34.812034171226635,1.9249909684426372,0.5,0.2840310148975117,39.87192406283052,0.03140421271793181,0.025,0.4147417115708059,0.05986972068610406,0.24712633226319625,0.11396284745225892,16.755257775664347,0.4295266831041072,2.3455274158940007,15.354974286331501,8.341240968169405,1,1,0.0,,,
2.075349555469156,9.942383678573023,291.915059883027,572.2201616773793,1.3878164538489204,0.06879111110115846,0.0842311978427144,0.2180620139895446,34.00634735113121,8.970835988280758,24.393348064444417,15.453370344033528,40.13314164655482,5.34795475604869,19.024756070275796,0.13352531745195395,1.4926469808092724,3.5634426755017046,19.68401794192286,0.2674996459838858,645.7606392523319,6.22551337698101,0.12452873836979143,7.032114055426317,4.879560892059322,602.6636874666776,19.558523321265014,183.344509171172,0.0012747447767046025,0.03026074634948453,97.12870514571726,16.1214536057356,1.0,1.3235675088962853,26.415580448090743,0.4604216972021117,0.058871634812077835,4.9942077198344,0.46546979649092357,2.084144175276169,1.6950725758938798,173.04754340931902,1.877225809001887,11.930185517987743,90.81814519689004,46.11387252899968,1,1,0.0,,,
0.803093367219808,3.9447251343183236,10.762342383494701,449.5284857169338,0.680158580026107,0.05,2.6759711701554756,0.05567056737189747,18.614037545273735,7.060000000000001,22.614776470146317,6.481299496022945,8.674438317326283,2.17,8.524844986486816,0.0852482444960129,1.1010179901011112,1.4650849287835297,9.099784097081605,0.6882291905361939,1104.9470482132888,0.7365163574856246,0.36570217042025915,2.9642466705656854,7.073555401815151,453.5967327541377,7.594240051455586,107.89458224329154,0.001,0.06333604416231645,29.7714445661055,8.156239150732016,0.5,0.4986169708945612,93.41764947467496,0.1956781183394291,0.047974212298756896,1.5874479631858591,0.23000000000000004,1.3325671961825587,0.32575316381203484,68.22430450791335,2.2299851485701763,8.104160389245939,30.635058931098296,33.8960303178578,1,1,0.0,,,
3.996877311435403,1.3653499774114766,4.238072405216487,113.30336120218206,0.2632494809599951,0.020001759886046442,0.24604917117716502,0.05,4.821352912189466,2.5067440301218444,15.434905666119201,1.8507532617905442,2.0353969129174008,1.3487537432606187,2.9566145387092275,0.025,0.38367496849866334,0.36139153249670714,2.230171551512232,0.30728674870456624,448.25347264797944,0.9303783674916692,0.03660654966517911,0.8125714861978557,2.5493952696338202,172.15995297794515,4.774433472754144,27.619584714213563,0.001,0.008305906540044474,35.33601597867698,2.1732436791338112,0.5,0.35819926093533183,10.3468331796542,0.03338924065428043,0.025,0.44777511864286834,0.0633721273378589,0.295703290000505,0.14605175814179894,22.741728557118286,0.3644753560519167,2.3260470051562008,14.91982725122006,10.266569221371999,1,1,0.0,,,
1.8072812001330487,5.980123273371659,64.4414472071157,90.64475292481033,0.42120487320885014,2.3639629407500906,1.334026984830801,0.05,17.58838453287031,24.24811851958693,20.689810879760152,5.327026350030726,328.8519271639409,14.826162972310323,12.954410127476004,0.2275118108525566,0.7780037117898073,2.143431746651074,7.265628291018357,0.6613209494719818,293.05501806989076,17.482069855993934,0.6197068427103856,3.7017579956017403,5.019209329540873,540.6697521059269,11.742334562360833,101.42964863844922,0.003763502467611384,2.2853827951671324,2.045132263564425,9.12281613685141,1.7101753834894655,1.8763463708956019,128.99667225998968,0.2643519469803583,4.155135769517731,3.458855763891469,0.2737923839345332,1.1612027151185509,0.5772428525707061,93.22720158182402,2.1693322009414158,8.128682353374199,24.074728969101237,30.427034305486526,1,1,0.0,,,
49.217333464426396,3.8684126856521592,169.90428918236492,156.4880266439944,0.6332805306309113,2.9308190809789503,0.07013679837511037,1.578089392524494,17.908483578640684,7.30128690908475,9.08404173083429,7.48483171901768,166.24296410771086,4.663648169146795,9.285611736812156,0.029823197538773775,0.7683086845100677,1.74760186210275,9.427074687352121,0.2664506847787088,160.4643265897132,21.112324865695747,0.023092564468600862,2.9861351915229335,2.0770403622463744,134.4464459809277,679.04069693168,126.98952132810052,0.001,3.42983582399877,122.50169345066169,7.259984596168526,8.766931987699092,1.805470239452339,5.992707869925903,0.2250597898855638,5.51410207695231,3.274165966538409,0.15893197366441,1.2475928130227845,0.9906123860258512,45.271011609968525,2.319039529334141,5.614840125296155,220.87096002706312,24.901121187142877,1,1,0.0,,,
9.851404780615018,2.8019438243284505,183.95173347474898,157.13756218829377,0.615227264797163,0.05,0.3964961096467813,0.377998968075835,12.967323930411514,4.420955991289468,30.1715483810529,5.9058564059186205,9.802734934150926,2.4722581802182875,7.818842428094064,0.029436694194717138,0.7715371246477088,1.2245867225432487,6.845699852663732,0.2933120412102128,437.92303129844845,19.458951339077267,0.06867004189307965,2.0911481022187965,3.871816191568647,293.7652810403207,86.60328539515793,92.1706022753474,0.001,0.48133536113069775,18.29028100644605,5.333239694353278,0.5369320374533741,0.6231706917644377,26.249604759359414,0.14064739932860212,0.025,1.7433493786802505,0.12967215634974244,0.6856162345674577,0.861316486180551,63.00240588737266,2.087859455215855,5.769004634648246,73.11982795388661,29.499311028655153,1,1,0.0,,,
2.326338407002927,2.3515062740199886,5.509464110656452,125.86928895884961,0.49581342047279975,0.04161626497429902,0.10090796220570937,0.08256713825087587,7.54245561451794,2.955624819610124,15.73429304931709,3.560864281717268,3.843158677841895,1.2836313649226871,4.155985625871858,0.025,0.5817705368809876,0.8332608833743167,4.0208138011116645,0.3025360978958447,391.6280668052428,0.38735352092890024,0.031822938542095454,1.033203259820195,2.379553324838878,142.88876036977493,4.2264826678568825,57.4036104241339,0.001,0.005913223094037214,34.88502266499245,2.6902102491213964,0.5,0.40816452051229496,13.055178481308728,0.053506292805042266,0.025,0.8001380882162485,0.06816281879374744,0.6761506517794711,0.2787976947763864,24.971586553458863,0.5638942719377701,2.787809375012909,19.06683285578721,13.945186259979621,1,1,0.0,,,
13.349586067114338,4.604633029534651,14.834447588863062,101.1933890779192,0.41500128810691717,15.540519185594215,3.500273861456189,0.1351635875298367,21.857056355983463,1.5299037791144894,20.51919855268288,8.878609285764158,24.905269626572615,5.840878895665276,16.356842042517442,0.05021933182922459,0.8125268927416719,0.9683031607158399,12.575921616861855,0.2172196996245097,604.2007934438535,2.554189443053883,0.20647631431695043,4.071660005887285,1.221089801437984,496.6509287054898,790.8293697192139,86.98014039021038,0.001,0.19770143266918508,8.436545826007674,8.884435111817503,0.5,4.078759105205611,132.90194829865777,0.2767371288458742,32.94290057680424,2.7362402939995416,0.23746440450856054,0.7191409253288694,0.9006863563208364,85.90513527537831,4.347034637897949,10.21256234015878,88.68749846489769,21.40897023384653,1,1,0.0,,,
26.62624977960618,6.569899669517077,2075.5942395731477,423.7578759368366,0.9431767524538839,1.0637770033998972,0.9153395679937543,0.3529563466644906,29.377292292480075,14.30620271594956,23.13617933100803,12.600949140034384,39.17699033257588,3.000026537778477,14.42783588006499,0.058561699877646464,1.775871392158136,2.510502171570785,16.267733544090838,0.5527365803901745,311.9841099652568,2.0854752766839084,0.2715120481958632,4.351718517074154,7.123026485434305,384.02005372181003,93.06868231514987,155.67080524910514,0.001,0.5228695221429884,107.2395545815291,10.099598230649569,1.0083547857619737,1.2243767392593332,61.31526073472451,0.33812343558313857,1.4167818934074903,5.709874841312844,0.24788956571329107,1.256003795950062,1.549415405642943,86.38533277366005,3.65206125904892,11.372517772497787,70.40777289846646,53.048586416384545,1,1,0.0,,,
5.883457115002326,2.847431824161482,1177.7470923172918,172.6332946111492,0.5088663254893575,0.09069537519439497,0.045808457628085913,0.3488199739918909,10.114167024420773,4.144121370241406,11.471177720534772,5.508910682497351,14.730323121513885,8.92447724325546,5.814406189707597,0.10705022794848176,0.9680208464317788,1.0404475217387557,4.6382263017846554,0.12244245485609068,194.32089275410274,8.68657571451299,0.025808230383674493,1.7414944762774285,1.8572449865021172,526.7507937264198,141.30033849698225,70.19335359055502,0.001,0.4410051642322478,95.47071429870891,4.954310402415927,1.3143406616616582,0.6644160599040865,7.398749398019667,0.13883222448299903,0.03743451256810516,1.7003486179186598,0.12,3.2274485619939326,0.9410513935408622,44.3415481135645,1.0190661817447562,3.9764714999718076,92.393039503484,46.960296598859784,1,1,0.0,,,
80.02063184490162,1.2165587228609949,261.46722647867995,86.97923337413413,0.25176398377253334,0.15951481705786666,0.011760975000719865,0.6855837301401342,9.990622221386408,1.8897232362219487,19.082489358035446,1.1008761453022804,126.53326408880073,3.8412750440821846,2.659849110119134,0.025,0.32639047883316846,0.5308331152212119,4.810288998865574,0.04263081235582911,73.40653996826876,15.487310604758308,0.025192699866674818,0.9433614925863969,1.9597651065447428,153.44680594784916,932.4477089656057,35.240301843618205,0.001,0.16583329549497652,22.05188303801853,1.8930017496288922,1.0364142437467725,0.7255286491457845,3.8027303524492537,0.08088467683192756,0.09703211331569635,0.9603536814163817,0.061761712856075145,0.3776185944783897,0.22960797314468612,17.436110332628473,0.4394458522261769,1.2763521230635735,190.40759939599292,9.639472364760891,1,1,0.0,,,
4.548508559095868,2.839462081806234,891.5352370432267,161.77234431311456,0.5275120626389365,0.1173865163779314,0.043152118801776454,0.36747050421472083,9.179928318927253,5.535670201575087,14.291508342581212,4.090755365977035,13.484530811381195,6.00655858526984,5.729572641951101,0.06879886964404014,0.8604107237638736,1.0218774097013086,4.081400115648007,0.1304259840879328,198.3487220156005,4.495918298145308,0.023151917161053907,1.6806475771674174,2.715926556513045,368.95691337082155,149.9115488716316,71.48385465163214,0.001,0.22514394840020666,44.694873398798705,4.670329428503073,0.8985721664198051,0.6300128005953538,6.381341229940668,0.1255747636407806,0.04541888977546406,1.4386083695708158,0.12,1.8406885534852562,0.7771245199726351,48.30698990114051,1.1127892298949364,3.5854579180831982,104.46523134594081,38.772307701467895,1,1,0.0,,,
16.027715576990033,4.480445390835455,11.92800467583773,175.5373313485331,0.7291217189240259,3.8944907896311642,1.2191418242447356,149.47584482651524,19.49588372767532,19.108892484229685,18.115013803848576,9.269730899038665,809.4203695700483,5.608634193161531,11.214173552622224,0.12816538877891917,1.6330043494362214,1.4653899120517535,9.597121753937852,0.8081445774671075,1124.1839221123016,1.01269320797964,0.5246838894301261,4.048830046475972,4.642118561239691,461.79952847321965,7625.779602605391,83.58436536413983,0.001,1.713361563999758,14.544152555413982,7.173025692872249,0.7366867152470221,1.1081462731201037,47.3558077778528,0.3088100656516783,0.07322014218791367,3.2205524499000187,0.2549830774563032,1.0310333729900238,0.9538741486426354,66.16013799004904,11.30528914916222,8.003292394958228,9824.171513369605,51.184515123016396,1,1,0.0,,,
4.957356810607205,1.0669705150406428,3.853941907034486,39.262184873945706,0.27940868279018233,0.05,0.06019393624055456,0.1294077610069952,1.2342558053865371,0.8064174131400317,18.387779804172858,2.2483504853026153,3.833937918173132,0.5203871715532637,2.03035440468006,0.0789007363105438,0.1,0.37513463641777367,0.6153687380162767,0.09019396074027679,147.14551225536573,0.39432015865332887,0.03,0.19999999999999998,1.2476768297909475,40.52242456507778,5.1600768168615785,24.58010765222269,0.001,0.005290130048460674,29.275903807120798,0.5243477847423497,0.5,0.19999999999999998,17.278470221902868,0.025,0.025,0.32839347112889683,0.02,0.16240315956165943,0.10980430254566341,6.531813107754263,0.10518062492713719,0.6611487572977004,38.83058908524515,3.657031469026524,1,1,0.0,,,
1.3906426533182246,0.9069379063695842,2.5159044183792796,42.466698359123626,0.3261129782950718,0.03959273119219819,1.7953893382880417,0.7297061509942057,3.044209900109219,1.405649362635883,23.18047725911859,0.7672681351290999,4.133543930342081,0.8761143591609319,2.323550036599001,0.025,0.23418097628560894,0.14835727931743634,1.6820083876059684,0.08406964430581618,366.1099200411784,0.2599164493282695,0.07451570789718369,0.38849355236326377,1.238141431814209,91.21019720118224,17.00999750372653,5.876902120778885,0.001,0.005,26.068554821390503,1.3337185986032807,0.5,0.2333926335426917,27.66739559836505,0.03063243115741209,0.025,0.3020760280329783,0.03674682008739302,0.1136242182675611,0.10226615147755845,16.14885249792528,0.16947981396428366,1.50002385903337,57.67349501836544,4.304927574560568,1,1,0.0,,,
3.7767716015629325,3.1175494198435953,106.64910323948835,241.03348527642206,0.35194815775858823,0.13132574018276963,0.09421459971192492,0.0838416792315916,10.591030211419834,2.233133680076984,15.490281351809843,4.527826474256598,35.0403159134369,2.686558194301756,7.164644244899586,0.025,0.5515497644178335,1.6885506521526858,5.816980812781592,0.1785699452807124,161.0492608066088,27.90323365217137,0.07116632471805089,2.038504447206737,1.6516031022153235,325.04130057785216,47.93292729222414,96.63043308502765,0.001,0.3139559696674391,4.937257022105191,5.01471907689486,0.7805636791863454,1.031679992801928,16.014301045324927,0.1299340593140353,0.6629711294291987,1.941861063800153,0.12187742064563868,0.7656296135755215,0.40779346354789914,54.61924887037268,1.322951634848044,2.716481974861018,19.423581977139445,20.097988334492648,1,1,0.0,,,
1.2808565742081366,2.176791759472299,5.265176843761399,131.42302522499767,0.4623579419155911,0.05,2.3726718808826677,0.4194421270307078,7.489039645213713,3.859430127948281,16.959810694855708,2.1212896945992497,5.9239333657932765,1.3425264696421726,3.964443467235037,0.025,0.46947195077906084,0.6391467700451805,3.6438209702102737,0.33431234792450615,1162.5819215677475,1.436337154248654,0.04683016824708131,1.2697928630132433,3.029081916454877,250.87308851869852,66.83286395397762,45.61908242473662,0.001,0.007284191916404138,19.982857926559063,3.330999337270595,0.5,0.5354259644251659,30.09584049082749,0.08213869238196073,0.025,0.916645117337258,0.09742224962163866,0.4751240467368123,0.20435562440197008,32.65515274000845,0.9023767883723899,2.8797495849586316,46.6478040895919,27.432062938548633,1,1,0.0,,,
